x y z vx vy vz m
-1.681775068312258703e-01 -1.796542934151897919e-01 -6.054058899372123381e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000096e-04
1.748649039131905947e-01 -3.569971950054318111e-01 -4.760502256422924350e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000096e-04
4.593494753103876671e-01 -2.995798017788953715e-01 3.178839445786608153e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000096e-04
-2.363294296892589630e-01 -3.398136286283209764e-03 -1.979227469796533134e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000096e-04
3.442674296356487695e-02 -4.590748539715198140e-01 -5.537992352215097558e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000096e-04
7.784329484344229555e-02 -1.085333683892422685e-01 6.373195941589185898e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000096e-04
1.398111512027631065e-01 3.444220028396359212e-01 -1.961737991408575854e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000096e-04
-1.787774117895024883e-01 -2.169594426473222815e-01 5.692734050042783794e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000096e-04
-4.865053740312971775e-01 4.145622553121790510e-01 4.961259290395377865e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000096e-04
7.841214993175917025e-02 3.050650655961446578e-01 -3.469504602170040974e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000096e-04
8.742868931671973765e-02 -2.668161257465629932e-01 3.034506529891650151e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000096e-04
3.198458108726324745e-01 2.757776812739514694e-01 -1.666102922218312687e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000096e-04
-6.057569512752849494e-01 -4.230543027791526800e-01 1.092607185732112768e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000096e-04
6.408859909079297479e-01 -2.999780462191753427e-01 4.681285432139608432e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000096e-04
4.691909989820086668e-01 6.813822232550878488e-02 -8.745654741831891330e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000096e-04
-5.258437133269155961e-01 -3.610506035255151014e-01 -1.311827836808095726e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000096e-04
-1.222845331519647194e-01 4.985418434896989881e-01 6.016856677872835929e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000096e-04
-1.987184444148801521e-01 -1.213410924669498653e-01 1.152725837348523019e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000096e-04
5.262898319959014026e-01 3.219166042085463975e-01 -3.630676267781355326e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000096e-04
1.849829910399168886e-01 -2.848485395470149451e-01 -2.337866209421462782e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000096e-04
1.970598382753226407e-01 -2.617528502965048576e-01 -4.672950694665566895e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000096e-04
9.472797814658293070e-02 -3.304166348698352462e-01 -4.994517739613442697e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000096e-04
-4.354029231773098307e-01 3.324473739327177269e-01 -2.626877119604399402e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000096e-04
2.792024396667379671e-01 -4.481017094873954720e-01 -4.809320025528126541e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000096e-04
4.900754183651444273e-02 5.980002707321488975e-01 -2.255344833097687740e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000096e-04
2.302433772676248935e-01 -3.480387144996164861e-01 2.212839081855469403e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000096e-04
2.482350393659951138e-01 1.302813991956298656e-01 1.154327993449705686e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000096e-04
-4.150047225105406579e-01 -1.890374693869953937e-01 5.008282125505492122e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000096e-04
2.416432313738159088e-01 -1.742272049279958157e-02 -5.852509464033744946e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000096e-04
1.993246158766978915e-01 -6.410575619307863349e-01 7.290707504214513635e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000096e-04
4.973674293414228620e-01 1.537092423114490847e-01 -1.440666832993892366e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000096e-04
7.138224440292367801e-01 1.583130740807586756e-02 -6.156139784547976640e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000096e-04
4.116968136274956058e-01 4.187998643565231105e-01 2.581573064636045745e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000096e-04
-3.240070088084359007e-02 3.723057979216976010e-02 1.515029875140072244e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000096e-04
3.187524605427336510e-01 8.102496913898615816e-02 -1.173116691745579726e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000096e-04
1.734572273355674404e-02 4.769114258658857519e-01 1.870124642248463809e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000096e-04
3.254842499601366401e-01 -1.107369675687690097e-01 -2.323774315759532250e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000096e-04
3.146211131270044148e-01 1.607484897225648357e-01 6.172983911332199924e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000096e-04
5.120958906950406897e-01 -3.177361899241579191e-01 1.681120894946866451e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000096e-04
-4.165403851707488725e-02 -4.782268373756451973e-01 -1.099517008358391890e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000096e-04
4.660708158897439168e-01 5.365367860090580060e-02 4.937356831646402822e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000096e-04
2.264258693874505735e-01 1.872681381213060214e-01 -3.820031940117882274e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000096e-04
-3.163578534341334181e-01 -3.824235559396453876e-01 -4.717456280779613320e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000096e-04
-1.184127196136717103e-01 5.204654993002441055e-01 4.282517337265876467e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000096e-04
3.956129788299060923e-01 -1.617273062425293381e-02 -4.481005121503936484e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000096e-04
8.421525401184069837e-02 1.787871526109781617e-01 5.175641320848229920e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000096e-04
6.745384677606991453e-01 -2.507150108085365661e-02 5.639135485754918214e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000096e-04
-5.048973563650641649e-01 1.466029203890862331e-01 -7.422128698575534977e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000096e-04
2.130688494428176483e-01 3.197392978563399768e-01 3.744043466992463820e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000096e-04
2.485281829931727249e-01 -3.339076486582562842e-01 4.256503621182654573e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000096e-04
-4.766004983611608070e-01 5.494282142439415040e-01 -5.700065145986991195e-04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000096e-04
2.956972950632563713e-01 1.572292875439571247e-01 3.607114345388934273e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000096e-04
-2.324326088509602595e-01 -3.879210569364063277e-01 2.956840385281016559e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000096e-04
5.709258588877278440e-01 -1.995620709928376535e-01 -3.384804658126007171e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000096e-04
-1.795096744046545748e-02 1.177396254056733566e-01 3.135155582457698764e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000096e-04
3.676269418211973172e-01 7.309101881832238967e-02 -3.560480354943549308e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000096e-04
7.772520985703985918e-02 -1.048314756841780548e-01 -7.912564131966613734e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000096e-04
-2.784196685773088764e-01 -6.711752818647965801e-01 -1.426963582935869279e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000096e-04
-2.868338708036644591e-01 -3.562270975841026477e-01 4.546294493414944626e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000096e-04
5.281310430004957368e-01 4.659881880986241343e-01 -7.320400065801695166e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000096e-04
4.282650916018446718e-01 1.626284748941180750e-03 -3.548583027315045935e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000096e-04
-5.332314192037210937e-02 8.203395933331487921e-02 3.810299959971727435e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000096e-04
-1.489196618351103785e-01 2.543103881363392715e-01 1.583311535532823666e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000096e-04
4.045848619036397364e-01 -4.695332450603783569e-01 3.406069997388514459e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000096e-04
5.599223047111656637e-01 -1.590207891089751024e-01 2.362451560541913367e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000096e-04
1.237839552110612945e-01 -9.233769136156814994e-02 1.064673767637820817e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000096e-04
1.586373466283146627e-01 1.367104406730014488e-01 5.096162355790377629e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000096e-04
-6.398127033938680874e-01 5.508225939412467360e-04 -1.297808644724695315e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000096e-04
3.307082316618830675e-01 -5.845561663267051511e-01 -1.973184998876122975e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000096e-04
-7.820593625269485483e-02 6.335853417175113696e-04 6.600768316797950286e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000096e-04
-5.221980028293174980e-01 -1.052730428631277193e-01 4.485835227143514792e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000096e-04
-4.258598783054106662e-01 3.968555710451537322e-01 2.717113622046175014e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000096e-04
-3.594687508089046690e-01 2.613821159759184276e-01 -2.084290952701380317e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000096e-04
2.034595880790825706e-01 -5.308788044019773222e-01 1.329976521249456589e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000096e-04
-2.974942888391569618e-01 -1.294447257452212841e-01 -2.705568233614368268e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000096e-04
-1.178229881832727616e-01 -3.745875334970322906e-02 -2.861580282552370624e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000096e-04
3.074656343859851204e-01 -3.876605587937506647e-01 1.559716619087768985e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000096e-04
3.713911191321044303e-01 1.193223263479225166e-01 -2.651079358520749274e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000096e-04
3.844463392208127134e-02 -4.546375042804255001e-02 5.337367210429483366e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000096e-04
2.217844093672194025e-02 2.735474900361072326e-01 -3.119900601168361029e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000096e-04
-1.488797263272093573e-02 2.631826292257006816e-01 5.850481586177612714e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000096e-04
2.427028249789601674e-02 -2.150210035632057759e-01 4.875289800164445686e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000096e-04
-7.348335051710372379e-02 -3.019033711433259382e-01 -2.246260877290619795e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000096e-04
-5.674615257805307733e-01 -1.990687876332948858e-01 1.222331228471488646e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000096e-04
2.621609182086343526e-01 3.834474540545255716e-01 5.001465059070518970e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000096e-04
-7.150446279570824570e-01 -1.411602633273148777e-01 -1.431135001205757241e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000096e-04
1.348376367089061389e-01 -1.571931753925772668e-01 -6.953906478883616904e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000096e-04
5.730774030528256596e-02 3.283417339781600774e-01 -3.999255640188619232e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000096e-04
7.478012252813699690e-02 -3.750821432188201632e-01 2.615735316366930158e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000096e-04
-5.918699525083804813e-01 2.205653682438337149e-01 -2.780499219083083506e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000096e-04
-3.023216264269890652e-01 2.515496927188378695e-01 5.862762717398668499e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000096e-04
3.265928728904415324e-01 -4.885129836005734361e-01 -4.100321341219833604e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000096e-04
-2.225370363443468155e-02 -4.272653404324639470e-01 -4.254629056074697990e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000096e-04
-3.752409885345561746e-01 1.048842128205883240e-01 3.754018528883948935e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000096e-04
-5.109773025816812808e-01 1.872256693944940042e-01 -6.050797809777785918e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000096e-04
5.524229134957617804e-01 -3.124079921903411550e-01 2.688372019685513620e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000096e-04
8.573874803294130598e-02 -5.270615829720320944e-01 -1.092206077253401186e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000096e-04
1.463732940764571056e-01 -3.847232003631184671e-01 5.702272008063663522e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000096e-04
-2.639601743482548613e-01 -6.087222563196560410e-01 -1.240481718808551098e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000096e-04
2.257587960381846753e-02 1.051827132424036915e-01 3.575895694733706720e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000096e-04
2.750197642910178764e-01 3.462900366012638953e-01 -3.247548296158985215e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000096e-04
1.997337281811544241e-01 6.244239069018641120e-01 3.496482224957979112e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000096e-04
3.055039769349356948e-01 -5.457241211793213004e-02 3.438146511639208480e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000096e-04
1.687604944253913164e-01 -4.163053383973561172e-01 -3.700517787856774099e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000096e-04
-5.551431026334088248e-01 -2.462133111974348643e-01 3.865394198796148761e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000096e-04
4.311815229892247969e-01 1.805653206999073834e-01 3.577536735946497126e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000096e-04
-1.366031194375690039e-01 5.553363164702723037e-02 2.857589353585079928e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000096e-04
-2.455498676716526274e-01 -2.788116350589920356e-01 2.680871012198409731e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000096e-04
-9.519923285572924609e-02 -2.851626855002492578e-01 -4.395369273883713013e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000096e-04
-3.378674920747332805e-02 3.056191394628481328e-01 -1.602341011827966011e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000096e-04
3.508818652502449509e-01 -3.201121798945154029e-01 -4.431100394426336631e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000096e-04
1.620488950843809381e-02 -1.848459489270444234e-01 -1.466009405118494091e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000096e-04
2.661892677125051732e-01 1.204462954982676998e-01 -6.714435009881585259e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000096e-04
1.935231107829016028e-01 1.046367883161416490e-01 -5.695403061303481174e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000096e-04
2.268206828257458008e-01 -4.438791697246560197e-01 2.034167636446911620e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000096e-04
3.661428370616134353e-01 2.851355717656103850e-01 -4.391430998583820133e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000096e-04
-1.382852098249736095e-01 4.803599448259300853e-01 -2.340090753096349396e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000096e-04
1.922242719305111147e-01 7.696891812170553182e-02 -7.030226797393570592e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000096e-04
5.324906786695560168e-01 -4.120757388085335426e-01 -6.133691205248507222e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000096e-04
-1.134958675481898688e-01 6.793196190573966842e-01 1.251592605996189322e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000096e-04
4.268732560912212315e-01 4.950248891718333488e-01 2.212163814422460073e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000096e-04
-1.441736425525310672e-01 -3.244236275946180692e-01 -6.266351525975105696e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000096e-04
-2.362722114679228769e-01 -1.580058449449667224e-01 5.391973896582004100e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000096e-04
-1.859287247838491697e-01 -3.343263771385190375e-01 -1.759217979832387591e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000096e-04
1.884280466501820489e-02 2.239562377199241783e-01 2.373043999349309582e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000096e-04
-2.341036078380631935e-01 2.480075887026779724e-01 2.699718150939418027e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000096e-04
6.748734071948294666e-01 -2.781349482634176140e-01 5.282283071299615634e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000096e-04
-2.735837235658610325e-03 1.362964123028927443e-01 -6.559927412277150038e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000096e-04
-2.540243967286398563e-01 -5.736843676689707960e-01 -8.904049176201514482e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000096e-04
2.773594936720933518e-02 -4.975463935349597189e-01 3.405234742925333791e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000096e-04
